"","lccode","year","campaign","location","cyear","target","tccode","navco1designation","camp_orgs","camp_size","camp_size_est","camp_conf_intensity","rad_flank","resis_meth","cdivers_gender","cdivers_age","cdivers_class","cdivers_urbrural","cdivers_ideol","cdivers_party","cdivers_regional","cdivers_ethnicity","cdivers_religion","camp_goals","goalschange","camp_structure","pi_educ","pi_socwel","pi_tradmedia","pi_newmedia","pi_police","pi_army","pi_dispute","media_outreach","repression","discrim","ab_domestic_con","ab_inter_con","ab_inter_reper","camp_backlash","sec_defect","state_defect","dom_media","regime_support","wdrwl_support","camp_support","ingo_support","dias_support","sdirect","slifted","in_media","success","progress","pop_opinion","reliability","id","prim_method"
"91",660,1958,"Anti-Shamun","Lebanon",0,"Shamun regime","660",0,5,2,1,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,3,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,2,0,0,1,2,28,0
"92",850,1998,"Anti-Suharto","Indonesia",2,"Suharto rule","850",1,11,3,2,3,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,NA,0,0,0,NA,2,0,1,NA,NA,3,1,1,2,NA,NA,NA,1,NA,0,0,2,1,4,1,3,29,1
"93",850,1997,"Anti-Suharto","Indonesia",0,"Suharto rule","850",1,7,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,NA,0,0,0,NA,2,1,1,NA,NA,3,1,NA,2,NA,NA,NA,NA,NA,0,0,2,0,0,NA,3,29,1
"94",800,2006,"Anti-Thaksin","Thailand",2,"Thaksin regime","800",1,0,3,2,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,NA,NA,NA,0,1,1,2,0,0,0,0,0,0,0,2,1,4,1,3,30,1
"95",800,2005,"Anti-Thaksin","Thailand",0,"Thaksin regime","800",1,1,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,3,30,1
"96",625,1969,"Anya Nya","Sudan",1,"Sudanese government","625",0,3,2,1,3,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,3,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,0,0,3,31,0
"97",625,1970,"Anya Nya","Sudan",1,"Sudanese government","625",0,1,2,1,3,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,3,0,1,0,0,1,0,1,1,0,0,3,1,0,0,0,3,0,0,1,1,0,1,1,1,0,0,1,0,0,0,NA,31,0
"98",625,1968,"Anya Nya","Sudan",1,"Sudanese government","625",0,0,2,1,3,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,3,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,NA,31,0
"99",625,1963,"Anya Nya","Sudan",1,"Sudanese government","625",0,1,1,0,1,0,0,1,1,1,1,NA,NA,1,1,NA,3,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,3,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,31,0
"100",625,1967,"Anya Nya","Sudan",1,"Sudanese government","625",0,2,1,0,3,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,3,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,31,0
"101",625,1971,"Anya Nya","Sudan",1,"Sudanese government","625",0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,3,0,1,0,0,1,0,1,1,0,0,3,1,0,0,0,3,0,0,1,1,0,1,1,1,0,0,1,0,0,0,3,31,0
"102",625,1964,"Anya Nya","Sudan",1,"Sudanese government","625",0,2,1,0,2,0,0,1,NA,NA,1,NA,NA,1,1,1,3,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,3,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,31,0
"103",625,1962,"Anya Nya","Sudan",0,"Sudanese government","625",0,2,1,0,0,0,0,NA,NA,NA,1,NA,NA,1,0,NA,3,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,31,0
"104",625,1966,"Anya Nya","Sudan",1,"Sudanese government","625",0,0,1,0,3,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,3,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,31,0
"105",625,1965,"Anya Nya","Sudan",1,"Sudanese government","625",0,2,1,0,2,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,3,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,3,31,0
"106",625,1972,"Anya Nya","Sudan",2,"Sudanese government","625",0,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,3,0,1,0,0,1,0,1,1,0,0,3,1,0,0,0,3,0,0,1,1,0,1,1,1,0,0,1,0,3,0,NA,31,0
"107",160,1987,"Argentiana coup plot","Argentina",0,"attempted coup","160",1,1,0,0,0,1,0,0,NA,0,0,1,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,2,0,0,0,0,0,0,0,0,1,4,NA,3,32,1
"108",160,1983,"Argentina pro-democracy movement","Argentina",2,"military junta","160",1,0,4,2,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,3,1,NA,NA,NA,0,NA,NA,2,1,0,0,1,0,0,1,2,1,4,NA,3,33,1
"109",160,1982,"Argentina pro-democracy movement","Argentina",1,"military junta","160",1,1,NA,NA,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,3,1,1,1,1,3,0,0,2,1,0,0,1,0,1,0,2,1,4,0,3,33,1
"110",160,1977,"Argentina pro-democracy movement","Argentina",0,"military junta","160",1,2,0,0,1,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,1,1,1,3,0,0,0,1,1,0,1,1,1,0,2,0,0,0,3,33,1
"111",160,1980,"Argentina pro-democracy movement","Argentina",1,"military junta","160",1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1,1,1,1,3,0,0,0,1,0,0,1,1,1,0,2,0,0,NA,3,33,1
"112",160,1978,"Argentina pro-democracy movement","Argentina",1,"military junta","160",1,0,NA,NA,1,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,1,3,0,0,0,1,0,0,1,1,1,0,1,0,0,0,3,33,1
"113",160,1979,"Argentina pro-democracy movement","Argentina",1,"military junta","160",1,0,NA,NA,1,2,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1,1,1,1,3,0,0,0,1,0,0,1,1,1,0,2,0,0,0,3,33,1
"114",160,1981,"Argentina pro-democracy movement","Argentina",1,"military junta","160",1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,3,1,1,1,1,3,0,0,1,1,0,0,1,0,1,0,2,0,2,0,3,33,1
"115",101,1960,"Armed Forces for National Liberation (FALN)","Venezuela",1,"Betancourt regime","101",0,1,NA,NA,0,0,0,0,0,1,1,1,1,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,1,1,1,NA,1,NA,0,0,0,1,0,0,1,2,34,0
"116",101,1959,"Armed Forces for National Liberation (FALN)","Venezuela",1,"Betancourt regime","101",0,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1,1,NA,1,NA,0,0,0,1,0,0,1,1,34,0
"117",101,1962,"Armed Forces for National Liberation (FALN)","Venezuela",1,"Betancourt regime","101",0,1,NA,NA,0,0,0,0,1,1,1,1,1,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,3,1,1,1,1,NA,1,NA,0,0,0,1,0,0,1,2,34,0
"118",101,1963,"Armed Forces for National Liberation (FALN)","Venezuela",2,"Betancourt regime","101",0,2,NA,NA,0,0,0,0,1,1,1,1,1,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,2,1,1,1,1,NA,1,NA,0,0,0,1,0,0,1,2,34,0
"119",101,1958,"Armed Forces for National Liberation (FALN)","Venezuela",0,"Betancourt regime","101",0,1,NA,NA,0,0,1,0,0,1,1,1,1,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0,0,0,0,1,0,0,1,1,34,0
"120",101,1961,"Armed Forces for National Liberation (FALN)","Venezuela",1,"Betancourt regime","101",0,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,NA,NA,3,NA,1,1,1,NA,1,NA,0,0,0,1,0,0,1,2,34,0
"121",373,1994,"Armenians in Nagorno-Karabakh","Azerbaijan",2,"Azeri occupation","373",0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,1,1,1,1,0,1,1,0,0,3,0,0,1,0,3,1,0,2,1,0,1,0,1,0,0,2,0,0,NA,3,35,0
"122",373,1992,"Armenians in Nagorno-Karabakh","Azerbaijan",1,"Azeri occupation","373",0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,1,1,1,1,0,1,1,0,0,3,0,0,0,0,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,NA,3,35,0
"123",373,1993,"Armenians in Nagorno-Karabakh","Azerbaijan",1,"Azeri occupation","373",0,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,3,0,1,1,1,1,0,1,1,0,0,3,0,0,1,0,3,1,1,2,1,0,1,0,1,0,0,2,0,0,NA,3,35,0
"124",373,1991,"Armenians in Nagorno-Karabakh","Azerbaijan",0,"Azeri occupation","373",0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,1,1,1,1,0,1,1,0,0,3,0,0,0,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,NA,3,35,0
"125",770,1973,"Baluchi rebels","Pakistan",0,"Pakistani rule","770",0,3,2,1,1,0,0,0,1,1,1,1,1,1,0,0,4,0,1,0,0,0,0,0,1,0,0,3,1,1,1,1,3,0,0,2,1,0,1,0,1,0,0,1,0,0,NA,3,36,0
"126",770,1975,"Baluchi rebels","Pakistan",1,"Pakistani rule","770",0,0,2,1,1,0,0,0,1,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,3,1,1,1,1,2,NA,NA,2,1,0,1,0,1,0,0,1,0,0,NA,3,36,0
"127",770,1977,"Baluchi rebels","Pakistan",2,"Pakistani rule","770",0,0,2,1,1,0,0,0,1,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,3,1,0,1,1,2,NA,NA,2,1,0,1,0,1,0,0,1,0,2,NA,3,36,0
"128",770,1976,"Baluchi rebels","Pakistan",1,"Pakistani rule","770",0,0,2,1,1,0,0,0,1,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,3,1,0,1,1,2,NA,NA,2,1,0,1,0,1,0,0,1,0,0,NA,3,36,0
"129",770,1974,"Baluchi rebels","Pakistan",1,"Pakistani rule","770",0,0,2,1,1,0,0,0,1,1,1,1,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0,3,1,1,1,1,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,NA,3,36,0
"130",771,1988,"Bangladesh Anti-Ershad","Bangladesh",1,"Regime","771",1,0,2,1,2,2,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,37,1
"131",771,1987,"Bangladesh Anti-Ershad","Bangladesh",0,"Regime","771",1,11,1,0,2,2,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,37,1
"132",771,1989,"Bangladesh Anti-Ershad","Bangladesh",1,"Regime","771",1,0,1,0,3,2,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,1
"133",771,1990,"Bangladesh Anti-Ershad","Bangladesh",2,"Military rule","771",1,0,3,2,2,2,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,1,4,0,2,37,1
"134",370,1990,"Belarus Anti-Communist","Belarus",1,"Communist regime","370",1,11,3,2,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,NA,NA,NA,0,0,1,2,1,1,0,0,0,0,0,2,0,3,1,3,38,1
"135",370,1989,"Belarus Anti-Communist","Belarus",1,"Communist regime","370",1,4,3,2,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,NA,NA,NA,0,0,1,2,1,0,0,0,0,0,0,2,0,2,1,3,38,1
"136",370,1991,"Belarus Anti-Communist","Belarus",2,"Communist regime","370",1,3,5,3,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,NA,NA,NA,0,0,1,2,0,1,0,0,0,0,0,2,1,4,1,3,38,1
"137",370,1988,"Belarus Anti-Communist","Belarus",0,"Communist regime","370",1,2,2,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,3,0,0,2,1,0,0,0,0,0,0,2,0,0,1,3,38,1
"138",370,2006,"Belarus Regime Opposition","Belarus",0,"Belarus government","370",1,0,2,1,2,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,1,NA,NA,2,1,0,0,0,0,1,0,1,0,0,1,2,39,1
"139",770,1971,"Bengalis","Pakistan",0,"Pakistani rule","770",0,6,3,2,0,0,1,1,1,1,1,1,0,1,0,0,3,0,1,0,0,1,0,1,1,0,1,3,1,1,1,1,3,1,0,2,1,0,1,1,1,1,1,2,1,4,NA,3,40,0
"140",434,1989,"Benin Anti-Communist","Benin",0,"Communist regime","434",1,6,NA,NA,1,1,0,NA,1,1,1,NA,NA,1,NA,NA,0,0,1,0,0,1,0,0,0,0,1,3,0,NA,NA,NA,3,1,1,2,0,0,0,0,1,0,0,2,0,3,NA,2,41,1
"141",434,1990,"Benin Anti-Communist","Benin",2,"Communist regime","434",1,1,NA,NA,1,1,0,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,0,1,0,0,0,0,1,3,0,NA,NA,NA,3,1,1,2,0,0,0,0,1,0,0,2,1,4,NA,2,41,1
"142",475,1967,"Biafrans","Nigeria",0,"Nigerian govt","475",0,1,2,1,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,1,1,1,0,1,1,1,1,3,1,0,1,0,3,1,0,2,1,0,0,0,1,0,0,2,0,0,0,3,42,0
"143",475,1968,"Biafrans","Nigeria",1,"Nigerian govt","475",0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,1,1,1,0,1,1,1,1,3,1,0,1,0,2,0,0,2,1,0,1,0,1,0,0,2,0,0,0,3,42,0
"144",475,1969,"Biafrans","Nigeria",1,"Nigerian govt","475",0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,1,1,1,0,1,1,1,1,3,1,0,1,0,2,0,0,2,1,1,1,0,1,0,0,2,0,0,0,3,42,0
"145",475,1970,"Biafrans","Nigeria",2,"Nigerian govt","475",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,1,1,1,0,1,1,1,1,3,1,0,1,0,1,0,0,2,1,0,1,0,1,0,0,2,0,0,0,3,42,0
"146",145,1982,"Bolivian Anti-Junta","Bolivia",2,"Military juntas","145",1,NA,NA,NA,1,NA,0,1,1,1,1,NA,1,1,1,0,0,0,0,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,1,4,NA,1,43,1
"147",145,1980,"Bolivian Anti-Junta","Bolivia",1,"Military juntas","145",1,NA,NA,NA,1,NA,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,NA,NA,NA,NA,1,3,0,1,1,NA,3,NA,NA,2,NA,NA,0,NA,NA,0,1,1,0,3,NA,1,43,1
"148",145,1977,"Bolivian Anti-Junta","Bolivia",0,"Military juntas","145",1,1,1,0,0,NA,0,1,1,1,1,1,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,1,3,0,1,1,NA,3,NA,NA,0,NA,NA,1,NA,NA,0,0,1,0,2,NA,2,43,1
"149",145,1981,"Bolivian Anti-Junta","Bolivia",1,"Military juntas","145",1,NA,NA,NA,1,NA,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,1,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,1,NA,1,0,NA,NA,0,0,1,0,0,NA,1,43,1
"150",145,1979,"Bolivian Anti-Junta","Bolivia",1,"Military juntas","145",1,4,NA,NA,1,2,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,NA,NA,NA,NA,1,3,0,1,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,1,0,1,0,3,NA,2,43,1
"151",145,1978,"Bolivian Anti-Junta","Bolivia",1,"Military juntas","145",1,3,NA,NA,0,2,0,1,1,1,1,1,1,1,1,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,1,3,0,1,1,NA,3,NA,NA,0,NA,NA,1,NA,NA,0,0,1,0,3,NA,1,43,1
"152",145,1952,"Bolivian Leftists","Bolivia",0,"military junta","145",0,2,NA,NA,0,0,1,NA,NA,1,0,1,1,NA,1,NA,0,0,0,NA,1,1,NA,NA,NA,NA,1,3,0,1,NA,NA,3,1,NA,1,1,0,0,NA,NA,0,0,NA,1,4,NA,1,44,0
"153",910,1996,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,45,0
"154",910,1988,"Bougainville Revolt","Papua New Guinea",0,"Papuan regime","910",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,45,0
"155",910,1998,"Bougainville Revolt","Papua New Guinea",2,"Papuan regime","910",0,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,0,NA,3,1,0,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,2,45,1
"156",910,1991,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,NA,NA,NA,3,0,0,0,1,NA,NA,NA,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,1,NA,NA,3,1,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,2,45,0
"157",910,1995,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,NA,NA,NA,3,0,0,0,1,NA,NA,NA,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,45,0
"158",910,1990,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,1,NA,NA,3,0,0,0,1,0,NA,NA,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,1,NA,NA,3,1,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,NA,2,45,0
"159",910,1992,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,NA,NA,NA,3,0,0,0,1,NA,NA,NA,NA,0,0,NA,3,0,0,NA,NA,NA,NA,NA,1,NA,NA,3,1,1,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,2,45,0
"160",910,1994,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,1,NA,NA,3,0,0,0,1,NA,NA,NA,NA,0,0,NA,3,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,2,45,0
"161",910,1989,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,1,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,3,1,0,NA,NA,NA,NA,NA,1,NA,NA,3,1,NA,NA,NA,3,NA,NA,NA,1,0,0,0,NA,0,0,0,0,0,NA,2,45,0
"162",910,1993,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,NA,NA,NA,3,0,0,0,1,NA,NA,NA,NA,0,0,NA,3,0,0,NA,NA,NA,NA,NA,1,NA,NA,3,1,1,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,2,45,0
"163",910,1997,"Bougainville Revolt","Papua New Guinea",1,"Papuan regime","910",0,NA,NA,NA,3,0,0,NA,1,NA,NA,NA,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,2,45,0
"164",500,1966,"Buganda Tribe","Uganda",0,"Uganda government","500",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,1,1,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0
"165",355,1989,"Bulgaria Anti-Communist","Bulgaria",0,"Communist regime","355",1,7,3,2,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,NA,NA,2,1,0,0,0,0,0,0,1,0,3,1,3,47,1
"166",775,1989,"Burma pro-democracy movement","Burma",1,"military junta","775",1,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,1,2,0,0,0,1,0,0,1,0,1,0,2,0,3,0,3,48,1
"167",775,1988,"Burma pro-democracy movement","Burma",0,"military junta","775",1,11,5,3,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,1,2,0,0,2,1,0,1,1,0,1,0,2,0,3,0,3,48,1
"168",775,1990,"Burma pro-democracy movement","Burma",2,"military junta","775",1,0,1,0,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,2,0,2,0,3,48,1
"169",471,1960,"Cameroon anti-colonialist movement","Cameroon",2,"French occupation","220",0,0,1,0,3,2,0,1,1,1,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,2,0,0,1,0,1,0,0,2,1,4,0,2,51,1
"170",471,1958,"Cameroon anti-colonialist movement","Cameroon",1,"French occupation","220",0,0,1,0,3,2,0,1,1,0,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,2,0,0,0,0,1,0,0,2,0,3,0,2,51,1
"171",471,1955,"Cameroon anti-colonialist movement","Cameroon",0,"French occupation","220",0,3,1,0,2,0,0,1,1,1,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,1,3,0,NA,NA,NA,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,2,51,0
"172",471,1959,"Cameroon anti-colonialist movement","Cameroon",1,"French occupation","220",0,0,1,0,3,2,0,1,1,1,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,2,0,0,1,0,1,0,0,2,0,3,0,2,51,1
"173",471,1956,"Cameroon anti-colonialist movement","Cameroon",1,"French occupation","220",0,1,NA,NA,3,2,2,1,1,1,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,1,3,0,1,0,0,3,0,0,2,0,0,0,0,1,0,0,1,0,3,NA,2,51,1
"174",471,1957,"Cameroon anti-colonialist movement","Cameroon",1,"French occupation","220",0,0,1,0,3,2,0,1,1,1,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,2,0,0,0,0,1,0,0,1,0,3,0,2,51,1
"175",482,1996,"CAR multiple factions","CAR",1,"CAR regime","482",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,0,2,NA,2,49,0
"176",482,1997,"CAR multiple factions","CAR",2,"CAR regime","482",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,NA,NA,NA,0,1,0,2,1,0,0,0,0,0,0,1,0,2,0,NA,49,0
"177",482,1995,"CAR multiple factions","CAR",0,"CAR regime","482",0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,49,0
"178",235,1973,"Carnation Revolution","Portugal",0,"Military rule","235",1,1,3,2,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,2,0,2,NA,3,52,1
"179",235,1974,"Carnation Revolution","Portugal",2,"Military rule","235",1,1,3,2,0,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,3,1,0,1,0,0,0,0,1,0,0,2,1,4,NA,3,52,1
"180",660,2005,"Cedar Revolution","Lebanon",0,"Syrian forces","652",1,1,5,3,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,1,0,2,1,0,1,1,0,0,0,2,1,4,1,3,53,1
"181",483,1997,"Chad rebels","Chad",1,"Chadian regime","483",0,NA,4,2,3,0,0,0,1,NA,NA,0,0,NA,0,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,1,1,2,1,1,NA,0,1,NA,NA,2,0,3,1,2,54,0
"182",483,1998,"Chad rebels","Chad",2,"Chadian regime","483",0,1,4,2,3,0,0,0,1,NA,NA,0,0,NA,0,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,2,1,NA,2,NA,NA,NA,0,1,NA,NA,2,0,2,NA,2,54,0
"183",483,1996,"Chad rebels","Chad",1,"Chadian regime","483",0,NA,4,2,3,0,0,0,1,NA,NA,0,0,NA,0,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,1,NA,NA,NA,0,1,1,2,54,0
